ELECTORA AREA,TOWN,PRIMARY CONTACT,PROPERTY OWNER,DIVISION,CAT1,CAT2,CAT3,CAT4,CAT5,CAT6,ELECTORAL AREA,TOWN,PROPERTY ADDRESS,ACCOUNT NUMBER,VALUATION STATUS,NEW RATEABLE VALE , new rate impost ,2020 AREARS,2021 CURRENT BILL,OUTSTANDING. BALANCE,PAYMENT,BLOCK NO,PLOT NO,PROP TYPE,PROP CAT/USECODE,
1,10,2030000134,NOGOUCHI,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12043007,1,29070.8,0,0,0,0,0,43,7,EDU,FE,
1,10,2030000135,ELECTRICITY COMPANY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12043008,1,11869.8, 0.050548 ,1800,600,2400,0,43,8,EDU,TRQ,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,23,AYW12044001,1,25701.1,0,0,0,0,0,44,1,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,24,AYW12044002,1,21364.8,0,0,0,0,0,44,2,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA     CREDIT UNION,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12044003,1,46271.2, 0.016500 ,2290.41,763.47,3053.88,0,44,3,EDU,LP,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12044004,1,89123.7,0,0,0,0,0,44,4,EDU,FE,
1,10,2030000140,OWNER/OCCUPIER,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12044005,1,0,0,0,0,0,0,44,5,EDU,UC,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12044006,1,47244.8,0,0,0,0,0,44,6,EDU,CH,
1,10,2030000142,ELECTRICITY COMPANY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12044007,1,6167, 0.097292 ,1800,600,2400,0,44,7,EDU,TRQ,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12045001,1,1013705.2,0,0,0,0,0,45,1,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12045002,1,296789.6,0,0,0,0,0,45,2,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12045003,1,287111.6,0,0,0,0,0,45,3,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12045004,1,516994.4,0,0,0,0,0,45,4,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12046001,1,1542627.5,0,0,0,0,0,46,1,EDU,FER,
1,10,2030000148,OWNER/OCCUPIER,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12047001,1,0,0,0,0,0,0,47,1,EDU,UC,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12047002,1,65048.6,0,0,0,0,0,47,2,EDU,FE,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12047003,1,485710.3,0,0,0,0,0,47,3,EDU,FE,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12047004,1,290337.6,0,0,0,0,0,47,4,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12047005,1,179342.9,0,0,0,0,0,47,5,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12047006,1,290337.6,0,0,0,0,0,47,6,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12047007,1,290337.6,0,0,0,0,0,47,7,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12048001,1,1295889.6,0,0,0,0,0,48,1,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12048002,1,969973.5,0,0,0,0,0,48,2,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12048003,1,88093.1,0,0,0,0,0,48,3,EDU,FE,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12049001,1,33957.9,0,0,0,0,0,49,1,EDU,VP,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12049002,1,33957.9,0,0,0,0,0,49,2,EDU,VP,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,FULL BRIGH HOUSE,AYW12049003,1,40739,0,0,0,0,0,49,3,EDU,VP,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12049004,1,33957.9,0,0,0,0,0,49,4,EDU,VP,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12049005,1,33957.9,0,0,0,0,0,49,5,EDU,VP,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12049006,1,46087.2,0,0,0,0,0,49,6,EDU,VP,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12049007,1,32896.7,0,0,0,0,0,49,7,EDU,VP,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12050001,1,110001.3,0,0,0,0,0,50,1,EDU,VP,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12050002,1,114207.9,0,0,0,0,0,50,2,EDU,VP,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12050003,1,14317.9,0,0,0,0,0,50,3,EDU,VP,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12050004,1,30472.5,0,0,0,0,0,50,4,EDU,VP,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12050005,1,29677,0,0,0,0,0,50,5,EDU,VP,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12050006,1,29677,0,0,0,0,0,50,6,EDU,VP,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12050007,1,29677,0,0,0,0,0,50,7,EDU,VP,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12050008,1,13254,0,0,0,0,0,50,8,EDU,VP,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12050009,1,29156.4,0,0,0,0,0,50,9,EDU,VP,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12050010,1,27789.7,0,0,0,0,0,50,10,EDU,VP,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12050011,1,29293.1,0,0,0,0,0,50,11,EDU,VP,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12050012,1,27478.7,0,0,0,0,0,50,12,EDU,VP,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12050013,1,88700.2,0,0,0,0,0,50,13,EDU,VP,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12051001,1,117347.5,0,0,0,0,0,51,1,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12051002,1,103702,0,0,0,0,0,51,2,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12051003,1,121462.1,0,0,0,0,0,51,3,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12052001,1,32602.3,0,0,0,0,0,52,1,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12052002,1,32951,0,0,0,0,0,52,2,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12052003,1,32602.3,0,0,0,0,0,52,3,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12052004,1,32602.3,0,0,0,0,0,52,4,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12052005,1,32602.3,0,0,0,0,0,52,5,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12052006,1,32602.3,0,0,0,0,0,52,6,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12052007,1,32602.3,0,0,0,0,0,52,7,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12052008,1,32602.3,0,0,0,0,0,52,8,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12052009,1,33299.7,0,0,0,0,0,52,9,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12052010,1,32602.3,0,0,0,0,0,52,10,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12052011,1,32602.3,0,0,0,0,0,52,11,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12052012,1,32602.3,0,0,0,0,0,52,12,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12052013,1,34868.8,0,0,0,0,0,52,13,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12052014,1,31033.3,0,0,0,0,0,52,14,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12052015,1,17557.7,0,0,0,0,0,52,15,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12052016,1,8573,0,0,0,0,0,52,16,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12052017,1,24899,0,0,0,0,0,52,17,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12052018,1,120583.5,0,0,0,0,0,52,18,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12052019,1,120583.5,0,0,0,0,0,52,19,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053001,1,20793.8,0,0,0,0,0,53,1,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053002,1,33299.7,0,0,0,0,0,53,2,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053003,1,33299.7,0,0,0,0,0,53,3,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053004,1,33299.7,0,0,0,0,0,53,4,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053005,1,33456.6,0,0,0,0,0,53,5,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053006,1,33299.7,0,0,0,0,0,53,6,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053007,1,33299.7,0,0,0,0,0,53,7,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053008,1,33299.7,0,0,0,0,0,53,8,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053009,1,33299.7,0,0,0,0,0,53,9,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053010,1,33299.7,0,0,0,0,0,53,10,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053011,1,33299.7,0,0,0,0,0,53,11,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053012,1,33299.7,0,0,0,0,0,53,12,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053013,1,33299.7,0,0,0,0,0,53,13,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053014,1,33299.7,0,0,0,0,0,53,14,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053015,1,33299.7,0,0,0,0,0,53,15,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053016,1,33299.7,0,0,0,0,0,53,16,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053017,1,33299.7,0,0,0,0,0,53,17,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053018,1,31730.6,0,0,0,0,0,53,18,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053019,1,33299.7,0,0,0,0,0,53,19,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053020,1,33299.7,0,0,0,0,0,53,20,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053021,1,33299.7,0,0,0,0,0,53,21,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053022,1,33299.7,0,0,0,0,0,53,22,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053023,1,33299.7,0,0,0,0,0,53,23,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053024,1,33299.7,0,0,0,0,0,53,24,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053025,1,33299.7,0,0,0,0,0,53,25,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053026,1,31583.2,0,0,0,0,0,53,26,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053027,1,32602.3,0,0,0,0,0,53,27,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053028,1,31583.2,0,0,0,0,0,53,28,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053029,1,31583.2,0,0,0,0,0,53,29,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12053030,1,32602.3,0,0,0,0,0,53,30,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12054001,1,20774.8,0,0,0,0,0,54,1,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12054002,1,20774.8,0,0,0,0,0,54,2,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12054003,1,6884.4,0,0,0,0,0,54,3,EDU,VP,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12055001,1,24446,0,0,0,0,0,55,1,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12055002,1,24446,0,0,0,0,0,55,2,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12055003,1,27478.1,0,0,0,0,0,55,3,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12055004,1,29508.3,0,0,0,0,0,55,4,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12055005,1,29508.3,0,0,0,0,0,55,5,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12055006,1,29508.3,0,0,0,0,0,55,6,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12055007,1,29508.3,0,0,0,0,0,55,7,EDU,VP,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12056001,1,33957.9,0,0,0,0,0,56,1,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12056002,1,33957.9,0,0,0,0,0,56,2,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12056003,1,28958,0,0,0,0,0,56,3,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12056004,1,23970.9,0,0,0,0,0,56,4,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12056005,1,23970.9,0,0,0,0,0,56,5,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12056006,1,28958,0,0,0,0,0,56,6,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12056007,1,33957.9,0,0,0,0,0,56,7,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12056008,1,33957.9,0,0,0,0,0,56,8,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12056009,1,28958,0,0,0,0,0,56,9,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,.,AYW12056010,1,28958,0,0,0,0,0,56,10,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12057001,1,23970.9,0,0,0,0,0,57,1,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12057002,1,28958,0,0,0,0,0,57,2,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12057003,1,28958,0,0,0,0,0,57,3,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12057004,1,28958,0,0,0,0,0,57,4,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12057005,1,23970.9,0,0,0,0,0,57,5,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12057006,1,23221.9,0,0,0,0,0,57,6,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12057007,1,23970.9,0,0,0,0,0,57,7,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12057008,1,28958,0,0,0,0,0,57,8,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12057009,1,28053.1,0,0,0,0,0,57,9,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12057010,1,28958,0,0,0,0,0,57,10,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12057011,1,28958,0,0,0,0,0,57,11,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12057012,1,28958,0,0,0,0,0,57,12,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12057013,1,23970.9,0,0,0,0,0,57,13,EDU,FER,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12058001,1,21110.7,0,0,0,0,0,58,1,EDU,FE,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12058002,1,6837,0,0,0,0,0,58,2,EDU,FE,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12058003,1,21248,0,0,0,0,0,58,3,EDU,FE,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12058004,1,157143.5,0,0,0,0,0,58,4,EDU,FE,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12058005,1,329043.2,0,0,0,0,0,58,5,EDU,FE,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12058006,1,476522.5,0,0,0,0,0,58,6,EDU,FE,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12058007,1,30448.2,0,0,0,0,0,58,7,EDU,FE,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12058008,1,3438.2,0,0,0,0,0,58,8,EDU,FE,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12058009,1,21110.7,0,0,0,0,0,58,9,EDU,FE,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12058010,1,6696,0,0,0,0,0,58,10,EDU,FE,
1,10,2030000054,UNIVERSITY OF GHANA,12,12,32,230,848,1064,1158,UNIVERSITY O,SOUTH LEGON,-,AYW12058011,1,39252.4,0,0,0,0,0,58,11,EDU,FE,
